url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),Soup,name_address
https://www.zomato.com/bangalore/the-french-loaf-1-hsr?context=eyJzZSI6eyJlIjpbIjE4NTUzNDI1IiwiMTg1NTUxNTgiLCIxODU1NjAyMyIsIjE4NTU1MzkzIiwxODU1NjMzNiwiMTg1NDgzMDkiLCIxODUzNTk0NyIsIjE4NjAyOTA1IiwiMTg2MDI4MjAiLCIxODYwNTI4OSIsIjE4NjA1MzA3IiwiMTg2MDU0MDkiLCIxODYwNTUwOCIsIjE4NjA3NDU3IiwiMTg2MDkyNzUiLCIxODYxMTI2NCIsIjE4NjE0MzA4IiwiMTg2MzExOTkiLCIxODYzMjcyMyIsIjE4NjMzNDc4IiwiMTg2MjQxNDAiLCIxODYyNDM2NyIsIjE4NjI0MjgxIiwiMTg2MjQ5NTIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==,"154,Opp Lawence High School,4th Sector, HSR, Bangalore",The French Loaf,online order, ,3.1/5,15,+91 8431911031,HSR,"Bakery, Dessert Parlor",-,"Bakery, Desserts, Sandwich",400,Delivery,hsr the french loaf online order bakery dessert parlor bakery desserts sandwich delivery,"The French Loaf,154,Opp Lawence High School,4th Sector, HSR, Bangalore"
https://www.zomato.com/bangalore/kantis-marathahalli?context=eyJzZSI6eyJlIjpbIjE4NzY1NTQxIiwiMTg2NzE2MDMiLCI2MDk1NSIsIjE4NzExMzc4Iiw1Nzc3MiwiNTcxOTEiLCIxODYzOTIyNSIsIjE4NTg5NDM1IiwiMTg4MDA2OTYiLCIxODAyMjI1NSIsIjE4NzczMTE4IiwiNTQzMDUiLCIxODM4NTQyOCIsIjE4ODk3MDM5IiwiNTkxNTkiLCIxODY1MDc3NiIsIjU1MzI2IiwiMTg2NTUzNDQiLCIxODU0NTk5NSIsIjE4ODU1OTcwIiwiMTg5MzgzNTEiLCIxODc1ODU0MCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gTWFyYXRoYWhhbGxpIn19,"15, Kadubisanahalli Outer Ring Road, Marathahalli, Bangalore",Kanti's, , ,3.8 /5,46,"080 28441009
080 64511455",Marathahalli,Quick Bites,-,"Mithai, Street Food",300,Delivery,marathahalli kanti s quick bites mithai street food delivery,"Kanti's,15, Kadubisanahalli Outer Ring Road, Marathahalli, Bangalore"
https://www.zomato.com/bangalore/black-jack-new-bel-road?context=eyJzZSI6eyJlIjpbIjE4OTAyMDcxIiwiMTg4MDA4NTUiLCI1MjUxMSIsIjYwMzE1Iiw1MjcxOCwiMTg0NjA5MjkiLCI1NjU4MCIsIjE4MjE0NzQ4IiwiMTg4OTkxMTAiLCIxODc2MDI1NiIsIjE4NzI1NTA1IiwiMTg4MDU1MzgiLCIxODMxMzUzMyIsIjU4OTMwIiwiMTg4NDY5MjkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE5ldyBCRUwgUm9hZCJ9fQ==,"4th Floor, Building 118, Near KFC, New BEL Road, Bangalore",Black Jack, , ,3.7 /5,318,080 41129418,New BEL Road,Bar,"Beer, Cocktails, Masala Peanuts","North Indian, Chinese","1,400",Delivery,new bel road black jack bar beer cocktails masala peanuts north indian chinese delivery,"Black Jack,4th Floor, Building 118, Near KFC, New BEL Road, Bangalore"
https://www.zomato.com/bangalore/chaat-express-1-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjQwMzU3IiwiMTg2ODkzMjIiLCIxODY3ODk5OSIsIjE4NjQ0OTk4IiwxODg5Mzc1MiwiMTg2Njg5MDIiLCIxODg4MDUwNCIsIjU3NTY4IiwiNTg0NDIiLCI1ODc1OSIsIjU4MTY5IiwiNTgwODEiLCI1OTQwMCIsIjU5NDMyIiwiNjAwMTUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==,"91, Silver Country Road, Kudlu Gate, HSR, Bangalore",Chaat Express,online order, ,3.5/5,14,+91 8105811838,HSR,Quick Bites,-,"Fast Food, North Indian",200,Delivery,hsr chaat express online order quick bites fast food north indian delivery,"Chaat Express,91, Silver Country Road, Kudlu Gate, HSR, Bangalore"
https://www.zomato.com/bangalore/lassi-more-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzc1OTI4IiwiMTg4ODYxMTEiLCIxODc0OTMxNSIsIjE4ODY4OTEyIiwxODg2Njc5NSwiMTg2MTQzOTQiLCIxODUyMTY5NCIsIjE4MzM5ODcwIiwiMTg2ODQxNzMiLCIxODI4MDYxNSIsIjE4ODc3NzU4IiwiMTg4MDkyNTAiLCIxODY0ODAzOSIsIjUyODI4IiwiMTgyNDY1MzEiLCIxODk0NDA5MyIsIjE4NzkzMzU5IiwiMTg5NDg5NjAiLCIxODcxMDI2MiIsIjE4MzA1NjI0Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,"2625, 27th Main, Sector 1, HSR Layout, Bangalore",Lassi & More,online order, ,-,0,"+91 9741188142
+91 8553491594",HSR,Beverage Shop,-,Juices,150,Delivery,hsr lassi more online order beverage shop juices delivery,"Lassi & More,2625, 27th Main, Sector 1, HSR Layout, Bangalore"
https://www.zomato.com/bangalore/french-bakery-btm?context=eyJzZSI6eyJlIjpbIjE4MTk4OTA5IiwiMTg3NDQyNjMiLCIxODI4MDU5NyIsIjE4NjY3OTQ3IiwxODYwODI0OCwiMTg2Nzk2ODMiLCIxODYwMjg4MCIsIjE4ODA3ODI5IiwiMTg2ODQxNzEiLCIxODg1ODA1NSIsIjE4NjIyNTU1IiwiMTg3MDk3MTciLCIxODMzOTg3NyIsIjE4NjA5Mjc1IiwiMTg3NTEwNDUiLCIxODgyMjMwMCIsIjE4NzI3MTI1IiwiNjA3NzIiLCIxODcxMDEzMCIsIjYwMTM5IiwiMTg2MzI3NjgiLCI1NDQwNyIsIjE4OTE3NzY5IiwiMTg0MDc4ODkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"579, 11th Cross, 26th A Main, BTM Layout 2nd Stage, BTM, Bangalore",French Bakery, , ,3.3/5,7,+91 9741058858,BTM,Delivery,-,"Desserts, Bakery, Beverages",250,Delivery,btm french bakery delivery desserts bakery beverages delivery,"French Bakery,579, 11th Cross, 26th A Main, BTM Layout 2nd Stage, BTM, Bangalore"
https://www.zomato.com/bangalore/dr-harrys-chick-blast-rammurthy-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTczNzU0IiwiNTY0NDAiLCIxODA4MDQxMyIsIjE4ODU4MDg1IiwxODU5NzQ2NSwiMTg3OTQ3MDQiLCIxODIxNjY2MyIsIjU0NTY1IiwiMTg1MzU2MzIiLCIxODU5ODE1MCIsIjE4NDMzMDAzIiwiMTg4MTMxODEiLCIxODQxNDM1NiIsIjE4ODY3MTgxIiwiMTg3NjM2MjYiLCIxODM3NTQ2NyIsIjU1NDU4IiwiMTg1ODEwMTQiLCI1OTMyOSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS2FseWFuIE5hZ2FyIn19,"8, Ramamurthi Nagar Main Road, RR Layout, Rammurthy Nagar, Bangalore",Dr. Harry's Chick Blast,online order, ,3.5/5,26,"+91 9611596784
+91 7090129000",Rammurthy Nagar,Quick Bites,-,Continental,500,Delivery,rammurthy nagar dr harry s chick blast online order quick bites continental delivery,"Dr. Harry's Chick Blast,8, Ramamurthi Nagar Main Road, RR Layout, Rammurthy Nagar, Bangalore"
https://www.zomato.com/bangalore/the-chocolate-room-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzQwOTUyIiwiMTg1NzUwNTkiLCIxODQwMjI2OCIsIjE4ODU2MDA1Iiw1NDg0MiwiMTg2Nzk2ODMiLCIxODkzODkzNSIsIjE4NzY5NjEyIiwiMTg3MDQwNzEiLCI2MTUyMCIsIjE4MzA0NzU2IiwiMTg2NDAwOTEiLCIxODQwNzkzMiIsIjE4NDMwNzUyIiwiMTg4OTA0OTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,"45/1, 45/2, Bangalore Central, 45th Cross, 9th Block, Jayanagar, Bangalore",The Chocolate Room,online order, ,3.9/5,153,080 42112381,JP Nagar,Food Court,"Brownie, Coffee, Hot Chocolate, Garlic Pops, Chocolate Waffles, Chocolate Avalanche","Cafe, Desserts",400,Delivery,jp nagar the chocolate room online order food court brownie coffee hot chocolate garlic pops chocolate waffles chocolate avalanche cafe desserts delivery,"The Chocolate Room,45/1, 45/2, Bangalore Central, 45th Cross, 9th Block, Jayanagar, Bangalore"
https://www.zomato.com/bangalore/anand-sagar-inn-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjUzMzAyIiwiMTg0OTQwNzAiLCIxODcyOTQwOSIsIjE4MzczMzg2IiwxODY3NTA4NiwiNTg0MDAiLCI1NDI3NSIsIjUzNjc3IiwiMTg1Mzc3ODkiLCIxODk0Njg4MiIsIjE4Njc2OTY4IiwiMTg2OTMzODEiLCIxODczMzU3MSIsIjE4Njk4NjQ2IiwiNjE2NzgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,"52, Dinesh Complex, Nettakallappa Circle, Subbarama Chetty Road, Basavanagudi, Bangalore, Bengaluru",Anand Sagar Inn, , ,3.3/5,6,"080 43325555
+91 9513803777",Basavanagudi,Casual Dining,-,"South Indian, North Indian, Chinese",450,Dine-out,basavanagudi anand sagar inn casual dining south indian north indian chinese dine out,"Anand Sagar Inn,52, Dinesh Complex, Nettakallappa Circle, Subbarama Chetty Road, Basavanagudi, Bangalore, Bengaluru"
https://www.zomato.com/bangalore/lucky-singh-co-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjIyMjc5IiwiNTM2NjQiLCIxODg1NzkzMiIsIjE4NTcwNzAyIiwxODcyNDI1MywiMTg4MTE4OTgiLCIxODg5MDg1MCIsIjE4NjI0NDYwIiwiMTg2MzIzOTgiLCIxODc5NTQ2MyIsIjE4OTQwNzg4IiwiNTcwNjIiLCIxODk1MzgxNiIsIjE4NjM0ODUyIiwiMTgzNDA2MDUiLCIxODk0NTM3NCIsIjE4NzAzMDc1IiwiMTg3MjU2NjkiLCI1OTI5NiIsIjYxMDI1IiwiNTg0ODgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"40 Heights, Doddenekundi Industrial Area, Whitefield, Bangalore",Lucky Singh & Co, , ,4.0 /5,38,+91 9902512588,Whitefield,"Takeaway, Delivery","Rolls, Butter Chicken Roll, Malai Tikka, Mutton Seekh, Chicken Tikka, Bhuna Gosht, Butter Paneer","Fast Food, North Indian, Rolls",350,Delivery,whitefield lucky singh co takeaway delivery rolls butter chicken roll malai tikka mutton seekh chicken tikka bhuna gosht butter paneer fast food north indian rolls delivery,"Lucky Singh & Co,40 Heights, Doddenekundi Industrial Area, Whitefield, Bangalore"
https://www.zomato.com/bangalore/dilli-darbar-whitefield?context=eyJzZSI6eyJlIjpbIjE4NTgzNDY4IiwiMTg5MzIwMzYiLCIxODc5NjkwOCIsIjE4NjczNTkxIiw2MDU4NCwiNTc1NDUiLCIxODYxNDc5OCIsIjYxMTQ3IiwiMTg2NDQ3MTYiLCIxODkwMzU2NyIsIjE4ODcwMTQyIiwiMTg4MTExMjAiLCI1MDM5MyIsIjE4NjM5MTc3IiwiMTg4NjYwMDgiLCIxODM3MjcwOSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQnJvb2tlZmllbGQifX0=,"Food Court, SJRI, Tech Park, Opposite Satya Sai Hospital, Whitefield, Bangalore",Dilli Darbar,online order, ,3.5/5,180,"+91 9742213284
+91 9591594367",Whitefield,Casual Dining,"Butter Kulcha, Paneer Lababdar, Paratha, Lassi, Butter Chicken, Tawa Roti, Dal Makhani","North Indian, Chinese, Biryani",500,Dine-out,whitefield dilli darbar online order casual dining butter kulcha paneer lababdar paratha lassi butter chicken tawa roti dal makhani north indian chinese biryani dine out,"Dilli Darbar,Food Court, SJRI, Tech Park, Opposite Satya Sai Hospital, Whitefield, Bangalore"
https://www.zomato.com/jiyo-natural?context=eyJzZSI6eyJlIjpbIjE4MzA0NzIxIiwiMTg3MTU0MTgiLCIxODkyNjc0NCIsIjE4NjAxNjM0IiwxODIyNDY1MywiMTg3MzkzNjIiLCIxODM1Mzc4NiIsIjE4MzA0NzQwIiwiMTg3NTQ4ODkiLCIxODgwNjkxMSIsIjE4NTQxNjQxIiwiMTg0ODc0NzkiLCIxODQ4MDAyNyIsIjE4NTc1NDg5IiwiMTg2NDA2NzgiLCIxODMwNTY0OCJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,Delivery Only,Jiyo Natural, , ,3.6/5,14,+91 9686312345,South Bangalore,Delivery,-,"Healthy Food, North Indian",300,Delivery,south bangalore jiyo natural delivery healthy food north indian delivery,"Jiyo Natural,Delivery Only"
https://www.zomato.com/bangalore/1722-urban-bistro-koramangala-5th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODIyNTk3IiwiMTg4OTU1MDQiLCIxODYxNTc5MyIsIjE4NzYyNTExIiwxODYyMjg5OSwiNTk5NDQiLCIxODgyNDg4MSIsIjE4MzkxMzIxIiwiMTg3ODE1MTQiLCIxODcyMTY0NyIsIjE4NzQzNDk5IiwiNTMwODMiLCIxODYyNDUwMyIsIjE4MTA3OTk2IiwiMTg2NTc3OTMiLCI1OTk5OSIsIjE4NzI5Mzg1IiwiMTg2Njc2NDUiLCIxODcyMjg5MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQlRNIn19,"AJ Inc, 126, Ground Floor, KHB Colony, Koramangala 5th Block, Bangalore",1722 Urban Bistro,online order,book table,4.1/5,218,"080 43714030
+91 8151979797",Koramangala 5th Block,Casual Dining,"Burgers, Pasta, Pizza, Biryani, Veg Burger, Chicken Burger, Chicken Lollipop","North Indian, Chinese, Fast Food, Biryani",600,Delivery,koramangala 5th block 1722 urban bistro online order book table casual dining burgers pasta pizza biryani veg burger chicken burger chicken lollipop north indian chinese fast food biryani delivery,"1722 Urban Bistro,AJ Inc, 126, Ground Floor, KHB Colony, Koramangala 5th Block, Bangalore"
https://www.zomato.com/bangalore/spicy-onion-3-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODY3MTQ5IiwiMTg4NjIyODciLCIxODg2MjI5NyIsIjE4ODU2OTA5IiwxODg1NTkyNCwiMTg4NTYwODEiLCIxODg1NzkzMiIsIjE4ODU3ODU1IiwiMTg4MzY2OTMiLCIxODg0MDg4MyIsIjE4ODQ4MzYwIiwiMTg4NTI1OTYiLCIxODg0ODcyNSIsIjE4ODUxNDMwIiwiMTg5MzIwMzYiLCIxODkzMTk0MSIsIjE4OTI2MzEwIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCcm9va2VmaWVsZCJ9fQ==,"1/1, SHOP Number 3, Venkata Subbaiah Complex, ITPL Road, Nallurahalli, Whitefield, Bangalore",Spicy Onion,online order, ,3.6/5,30,"+91 9980011552
+91 9066304780",Whitefield,Casual Dining,-,"North Indian, Chinese",400,Delivery,whitefield spicy onion online order casual dining north indian chinese delivery,"Spicy Onion,1/1, SHOP Number 3, Venkata Subbaiah Complex, ITPL Road, Nallurahalli, Whitefield, Bangalore"
https://www.zomato.com/bangalore/old-stories-electronic-city?context=eyJzZSI6eyJlIjpbIjE4NDA3ODk4IiwiMTg0MDg2MTEiLCIxODQwNzg5NSIsIjE4NTUzNzgwIiwxODU1NzMwNiwiMTgzOTg0MTQiLCI1MTk4NSIsIjE4NTUzMzQ0IiwiMTg1NjA3MjkiLCIxODU2OTc0NSIsIjE4NTc3MjYyIiwiNjAwODIiLCIxODE1NDg2NiIsIjE4MTYyODgwIiwiMTgxNjAxMTAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEVsZWN0cm9uaWMgQ2l0eSJ9fQ==,"DLR Complex, Bettadasanapura Main Road, Doddathogur, Electronic City, Bangalore",Old Stories, , ,3.7/5,29,+91 9663097740,Electronic City,Delivery,-,"Bengali, North Indian, Oriya",600,Delivery,electronic city old stories delivery bengali north indian oriya delivery,"Old Stories,DLR Complex, Bettadasanapura Main Road, Doddathogur, Electronic City, Bangalore"
https://www.zomato.com/bangalore/cane-crussh-whitefield-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjgzNTcwIiwiMTgzNjk4NTIiLCI1MzIyMSIsIjE4NzM4NzYxIiwxODkwNDU0NywiMTg1NTUzNDAiLCI1MDU1NiIsIjE4OTAzMzA1IiwiMTgyODA2MDciLCI1ODY5OCIsIjE4NjA3NjkwIiwiMTg0OTgxMTkiLCI1NDY1OSIsIjYwNDA0IiwiMTg1NTQ5NTMiLCIxODgwMzAyNSIsIjUxODk5IiwiNjA4NjQiLCIxODYyNzYxNCIsIjE4NDYwMDY2IiwiNTMxOTgiLCIxODg5MTg0MyIsIjE4NDYwMDU4Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBJbmRpcmFuYWdhciJ9fQ==,"Embassy Business Golf Link, St Andrews, Off Intermediate Ring Road, Mahadevapura, Whitefield, Bangalore",Cane Crussh,online order, ,NEW,0,+91 9742134883,Whitefield,Beverage Shop,-,Juices,100,Delivery,whitefield cane crussh online order beverage shop juices delivery,"Cane Crussh,Embassy Business Golf Link, St Andrews, Off Intermediate Ring Road, Mahadevapura, Whitefield, Bangalore"
https://www.zomato.com/bangalore/mota-bawarchi-indiranagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjcwOTA2IiwiMTg1OTU4OTIiLCI1NDA3NyIsIjE4NzA1MDczIiwxODc2MjM2NCwiMTg1NjkwNTkiLCIxODg5NzczMCIsIjE4NDU3NjAyIiwiNTI5NDAiLCI1NDUxOSIsIjE4ODU1ODI5IiwiMTg1NzM4OTAiLCI1NDgxOCIsIjE4NDgwMDU1IiwiMTg0MDc5MTgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEluZGlyYW5hZ2FyIn19,"6th Floor, OYO Townhouse 035, 80 Feet Road, Indiranagar, Bangalore",Mota Bawarchi,online order, ,3.8/5,55,"+91 9380109284
+91 7684029450",Indiranagar,"Takeaway, Delivery","Phirni, Panneer Butter Masala, Gulab Jamun, Roti, Murgh Angara, Chicken Biryani, Paneer Angara","North Indian, Fast Food",500,Delivery,indiranagar mota bawarchi online order takeaway delivery phirni panneer butter masala gulab jamun roti murgh angara chicken biryani paneer angara north indian fast food delivery,"Mota Bawarchi,6th Floor, OYO Townhouse 035, 80 Feet Road, Indiranagar, Bangalore"
https://www.zomato.com/bangalore/monkey-bar-indiranagar?context=eyJzZSI6eyJlIjpbIjE4NTAyMTMxIiwiMTg3MTgwOTEiLCIxODQwODc0MiIsIjUwNzA4Iiw1NzY3OCwiMTg1MDg0MjEiLCIxODQ1MjM4NyIsIjE4MDExNjMyIiwiNTM1OTkiLCI1MDI3MCIsIjE4NDMyOTg1IiwiMTgzNzk2NjAiLCI1MzM5NiIsIjE4ODIyMDE5IiwiNTUyOTIiLCI1MDY3NCIsIjE4NDMyOTg4IiwiMTg2ODEwMjkiLCIxODY3MjcyNyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gSW5kaXJhbmFnYXIifX0=,"610, Diagonally Opposite SBI Bank, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore",Monkey Bar,online order, ,4.3/5,3848,080 44114455,Indiranagar,Pub,"Cocktails, Burgers, Nachos, Sandwiches, Butterfly Chicken, Pizza, Dabeli","American, Asian, European, North Indian","1,400",Delivery,indiranagar monkey bar online order pub cocktails burgers nachos sandwiches butterfly chicken pizza dabeli american asian european north indian delivery,"Monkey Bar,610, Diagonally Opposite SBI Bank, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore"
https://www.zomato.com/bangalore/baskin-31-robbins-koramangala-6th-block?context=eyJzZSI6eyJlIjpbIjU4ODA5IiwiNTkyMzAiLCIxODQyNjk4NyIsIjE4MzQ2MzQ1Iiw1MDA4MSwiMTg4Nzg2NzEiLCI1NTI2MCIsIjU5ODQwIiwiMTgzODA4MzEiLCIxODg3ODk0NCIsIjUzODc3IiwiMTg2MTIzNDgiLCIxODAyMjI2OSIsIjE4NjgyNjIzIiwiNjE1NzkiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gS29yYW1hbmdhbGEgNnRoIEJsb2NrIn19,"8, Ground Floor, 80 Feet Road, Koramangala, Koramangala 6th Block, Bangalore",Baskin Robbins, , ,3.0 /5,66,+91 9945439845,Koramangala 6th Block,Dessert Parlor,"Mississippi Mud, Brownie","Ice Cream, Desserts",250,Desserts,koramangala 6th block baskin robbins dessert parlor mississippi mud brownie ice cream desserts desserts,"Baskin Robbins,8, Ground Floor, 80 Feet Road, Koramangala, Koramangala 6th Block, Bangalore"
https://www.zomato.com/bangalore/the-zaika-of-banaras-marathahalli?context=eyJzZSI6eyJlIjpbIjUwMzQzIiwiNjAwMDciLCIxODYxMDU2MSIsIjE4NjIzMTcxIiwxODU2ODM2NCwiNTM3ODIiLCIxODkzMzMzMyIsIjE4NjU0MTE4IiwiMTg4OTU5NjIiLCIxODQyMjkyMiIsIjE4NDI0MDU1IiwiNTY0NzMiLCIxODUxNDAxNCIsIjU1NTg0IiwiMTg1ODA2MzkiLCIxODM0ODc5NyIsIjE4ODA3NTMyIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCZWxsYW5kdXIifX0=,"Kaverappa Layout, Kadubeesanahalli, Marathahalli, Bangalore",The Zaika Of Banaras,online order, ,3.4/5,26,+91 9902294696,Marathahalli,Quick Bites,-,"North Indian, Street Food",350,Delivery,marathahalli the zaika of banaras online order quick bites north indian street food delivery,"The Zaika Of Banaras,Kaverappa Layout, Kadubeesanahalli, Marathahalli, Bangalore"
https://www.zomato.com/bangalore/sri-sapthagiri-sweets-city-market-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODA5MDI5IiwiNTk4MDEiLCI1MzM5NSIsIjYxMTMzIiwxODc2NjE5NCwiMTg4OTI2NDAiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gTGF2ZWxsZSBSb2FkIn19,"10/11, Prakriti Building, Cross, Siddanna Lane, Nagarathpete, City Market, Bangalore",Sri Sapthagiri Sweets, , ,-,0,+91 9538554415,City Market,Sweet Shop,-,Mithai,150,Desserts,city market sri sapthagiri sweets sweet shop mithai desserts,"Sri Sapthagiri Sweets,10/11, Prakriti Building, Cross, Siddanna Lane, Nagarathpete, City Market, Bangalore"
https://www.zomato.com/bangalore/crescent-moon-bakery-rt-nagar?context=eyJzZSI6eyJlIjpbIjE4NTUxNzQ3IiwiMTgzODczODkiLCIxODYxMjM0NCIsIjE4MjA4Mzc1IiwxODM2NTAwMSwiMTg4NTI2NzYiLCIxODcyMTE5MSIsIjU5ODAxIiwiNTc1ODMiLCI2MDQ4MyIsIjE4NzI5NzEzIiwiMTgzNzEyNjQiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gRnJhemVyIFRvd24ifX0=,"13, Muniswamappa Road JC Nagar, Bangalore, RT Nagar, Bangalore",Crescent Moon Bakery, , ,-,0,+91 9739650939,RT Nagar,Bakery,-,Bakery,500,Desserts,rt nagar crescent moon bakery bakery bakery desserts,"Crescent Moon Bakery,13, Muniswamappa Road JC Nagar, Bangalore, RT Nagar, Bangalore"
https://www.zomato.com/bangalore/sweet-truth-koramangala-1st-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzIwMzYyIiwiMTg0NzY0NjAiLCIxODc0NzI1OCIsIjE4OTQ4NzUwIiwxODY3MDMyOCwiMTg4MTgzNTEiLCIxODg3OTA2MiIsIjUwMzU5IiwiMTgyNzUxNDQiLCIxODc5Nzc4OSIsIjE4MjQ2NDkyIiwiMTg1OTUzNTMiLCIxODE3MzA4MCIsIjE4NTAzNzIzIiwiMTg4MjA2MjAiLCIxODc5Nzc5MiIsIjU5ODQ2IiwiNTAzOTQiLCIxODU4NjIxOCIsIjE4Nzk3NTgyIiwiMTg4MDgwMzciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==,"Above indusind Bank, 1st Floor, Jakkasandra, HSR Layout 5th Sector, Koramangala 1st Block, Bangalore",Sweet Truth,online order, ,4.0/5,19,+91 7710055553,Koramangala 1st Block,Delivery,-,"Bakery, Desserts",500,Delivery,koramangala 1st block sweet truth online order delivery bakery desserts delivery,"Sweet Truth,Above indusind Bank, 1st Floor, Jakkasandra, HSR Layout 5th Sector, Koramangala 1st Block, Bangalore"
https://www.zomato.com/bangalore/cafe-highrangers-electronic-city-bangalore?context=eyJzZSI6eyJlIjpbIjYwNDY1IiwiNTkyODgiLCIxODUyOTAyMSIsIjE4NTUzNTIwIiwxODc1MzE1MSwiMTg3OTkyMDciLCIxODg5OTAwMSIsIjE4OTMwMjg5IiwiMTgzMDg3NzUiLCIxODkyMTA3MCIsIjE4ODk1OTY4IiwiMTg3MjAxMjciXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEVsZWN0cm9uaWMgQ2l0eSJ9fQ==,"73, Sports Base, Bettadasanapura Main Road, Opposite All Saints Service Station, Electronic City, Bangalore",Cafe HIGHRANGERS,online order, ,3.3/5,4,+91 9916553777,Electronic City,Cafe,-,"Cafe, Fast Food, Chinese",400,Cafes,electronic city cafe highrangers online order cafe cafe fast food chinese cafes,"Cafe HIGHRANGERS,73, Sports Base, Bettadasanapura Main Road, Opposite All Saints Service Station, Electronic City, Bangalore"
https://www.zomato.com/bangalore/swathi-restaurant-hsr-bangalore?context=eyJzZSI6eyJlIjpbIjYxNTQ2IiwiMTg2MDM1NjQiLCIxODcwOTc2NiIsIjE4Nzk3NTgzIiwxODc5Nzc4OCwiMTg2NTAxNjQiLCIxODc3Mjk1OSIsIjE4NTQyNzM2IiwiMTg4NzI3MDYiLCIxODkyNTgyMSIsIjE4NzQ3NjY0IiwiMTg0OTQ1MDMiLCIxODY3ODYxOCIsIjE4NzEwNDQ1IiwiMTg2NTE4NDUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"14th Main, 4th Sector, HSR, Bangalore",Swathi Restaurant,online order, ,-,0,080 43334321,HSR,"Takeaway, Delivery",-,"Andhra, North Indian, Chinese",400,Delivery,hsr swathi restaurant online order takeaway delivery andhra north indian chinese delivery,"Swathi Restaurant,14th Main, 4th Sector, HSR, Bangalore"
